2019-10-07T14:53:51.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:52.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:53.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:54.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:55.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:56.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:57.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:58.573-0400	ibmclouddb.inventory  0
2019-10-07T14:53:59.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:00.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:01.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:02.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:03.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:04.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:05.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:06.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:07.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:08.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:09.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:10.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:11.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:12.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:13.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:14.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:15.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:16.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:17.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:18.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:19.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:20.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:21.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:22.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:23.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:24.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:25.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:26.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:27.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:28.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:29.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:30.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:31.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:32.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:33.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:34.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:35.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:36.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:37.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:38.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:39.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:40.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:41.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:42.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:43.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:44.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:45.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:46.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:47.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:48.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:49.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:50.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:51.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:52.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:53.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:54.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:55.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:56.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:57.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:58.573-0400	ibmclouddb.inventory  0
2019-10-07T14:54:59.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:00.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:01.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:02.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:03.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:04.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:05.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:06.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:07.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:08.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:09.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:10.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:11.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:12.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:13.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:14.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:15.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:16.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:17.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:18.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:19.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:20.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:21.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:22.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:23.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:24.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:25.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:26.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:27.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:28.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:29.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:30.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:31.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:32.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:33.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:34.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:35.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:36.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:37.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:38.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:39.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:40.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:41.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:42.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:43.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:44.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:45.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:46.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:47.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:48.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:49.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:50.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:51.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:52.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:53.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:54.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:55.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:56.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:57.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:58.573-0400	ibmclouddb.inventory  0
2019-10-07T14:55:59.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:00.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:01.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:02.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:03.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:04.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:05.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:06.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:07.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:08.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:09.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:10.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:11.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:12.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:13.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:14.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:15.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:16.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:17.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:18.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:19.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:20.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:21.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:22.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:23.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:24.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:25.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:26.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:27.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:28.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:29.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:30.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:31.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:32.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:33.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:34.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:35.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:36.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:37.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:38.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:39.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:40.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:41.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:42.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:43.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:44.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:45.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:46.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:47.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:48.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:49.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:50.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:51.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:52.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:53.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:54.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:55.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:56.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:57.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:58.573-0400	ibmclouddb.inventory  0
2019-10-07T14:56:59.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:00.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:01.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:02.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:03.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:04.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:05.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:06.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:07.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:08.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:09.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:10.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:11.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:12.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:13.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:14.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:15.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:16.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:17.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:18.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:19.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:20.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:21.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:22.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:23.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:24.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:25.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:26.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:27.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:28.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:29.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:30.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:31.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:32.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:33.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:34.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:35.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:36.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:37.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:38.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:39.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:40.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:41.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:42.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:43.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:44.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:45.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:46.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:47.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:48.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:49.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:50.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:51.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:52.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:53.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:54.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:55.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:56.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:57.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:58.573-0400	ibmclouddb.inventory  0
2019-10-07T14:57:59.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:00.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:01.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:02.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:03.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:04.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:05.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:06.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:07.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:08.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:09.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:10.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:11.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:12.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:13.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:14.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:15.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:16.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:17.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:18.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:19.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:20.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:21.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:22.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:23.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:24.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:25.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:26.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:27.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:28.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:29.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:30.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:31.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:32.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:33.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:34.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:35.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:36.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:37.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:38.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:39.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:40.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:41.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:42.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:43.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:44.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:45.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:46.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:47.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:48.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:49.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:50.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:51.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:52.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:53.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:54.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:55.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:56.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:57.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:58.573-0400	ibmclouddb.inventory  0
2019-10-07T14:58:59.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:00.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:01.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:02.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:03.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:04.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:05.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:06.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:07.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:08.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:09.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:10.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:11.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:12.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:13.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:14.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:15.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:16.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:17.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:18.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:19.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:20.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:21.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:22.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:23.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:24.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:25.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:26.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:27.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:28.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:29.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:30.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:31.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:32.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:33.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:34.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:35.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:36.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:37.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:38.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:39.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:40.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:41.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:42.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:43.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:44.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:45.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:46.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:47.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:48.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:49.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:50.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:51.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:52.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:53.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:54.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:55.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:56.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:57.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:58.573-0400	ibmclouddb.inventory  0
2019-10-07T14:59:59.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:00.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:01.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:02.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:03.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:04.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:05.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:06.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:07.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:08.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:09.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:10.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:11.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:12.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:13.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:14.573-0400	ibmclouddb.inventory  0
2019-10-07T15:00:15.573-0400	ibmclouddb.inventory  0
