-1386635,0527187882
-1386874,0527241080
-1386875,0527241083
-1386995,0527983381
-1387050,05630028
-1386742,0527239780
-1386767,0527153780
-1386637,0527189682
-1386641,0527191181
-1386755,0527278081
-1386399,0527223980
-1386640,0527191080
-1386747,0527240783
-1386749,0527203683
-1386851,06272045
-1386876,05272411
-1386887,0527278881
-1386996,0527983780
-1386560,05630668
-1386633,0527187680
-1387061,05630753
-1387124,0527193484
-1387123,0527193180
-1387125,0527193582
-1387271,0527173781
-1387238,0527195682
-1387237,0527194681
-1387272,0527175081
-1387268,0527172780
-1387240,0527242780
-1387269,0527173183
-1387273,0527175180
-1387239,0527242081
-1387244,05272050
-1387263,0527167981
-1387264,0527167982
-1387247,0527205682
-1387242,0527204882
-1387251,0527206182
-1387249,0527205981
-1387252,0527206481
-1387265,0527168180
-1387235,0527194380
-1387243,0527204980
-1387253,0527206681
-1387236,0527194582
-1387241,0527243182
-1387266,0527171381
-1387260,0527217483
-1387262,0527218180
-1387245,0527205481
-1387267,0527171385
-1387250,0527206181
-1387270,0527173280
-1387248,0527205980
-1387246,0527205581
-1387261,0527217782
-1387393,0527984780
-1387396,0527243381
-1387397,0527243382
-1387402,0527244280
-1387409,0527286981
-1387372,05272991
-1387395,05272432
-1387398,0527243481
-1387400,0527243582
-1387394,0527243183
-1387399,0527243482
-1387403,05272444
-1387401,0527243680
-1387410,0527286982
-1387423,0527231080
-1387539,0527231280
-1387562,05630546
-1387745,0527233680
-1387746,0527233781
-1387756,05271987
-1387868,0527282682
-1387876,0527274781
-1387986,06272003
-1388028,05630860
-1387422,0527230881
-1387414,05272194
-1387752,0527197480
-1387766,0527207881
-1387775,0527001680
-1387870,0527284081
-1388006,0527277781
-1388025,0527233281
-1387413,0527218580
-1387421,0527230082
-1387515,05279876
-1387758,0527281580
-1387760,0527281784
-1388056,05630618
-1387418,0527228580
-1387883,0527221781
-1387874,0527211381
-1387416,0527175782
-1387512,0527985180
-1387871,0527284480
-1387882,05272215
-1387885,0527221981
-1387878,0527275181
-1388054,05630593
-1387419,0527229180
-1387561,05630545
-1387563,05630547
-1387750,0527236280
-1387886,0527222680
-1387897,0527232582
-1388051,05630574
-1387770,0527209681
-1387777,0527012580
-1387778,0527030480
-1387780,0527220780
-1387783,0527181282
-1387767,05272087
-1387776,0527011882
-1387875,05272520
-1387889,0527184285
-1387869,05272836
-1388026,0527233380
-1388052,05630584
-1388024,0527233083
-1388055,05630604
-1387445,05630042
-1387412,0527218381
-1387513,0527985183
-1387560,05630528
-1387642,0527196783
-1387880,0527276980
-1387881,0527220980
-1387895,0527232382
-1387896,0527232480
-1387984,06270110
-1387415,0527219681
-1387511,0527984980
-1387516,0527999381
-1387755,0527198181
-1387411,0527287084
-1387408,0527286281
-1387749,0527235782
-1387754,05271979
-1387751,0527236681
-1387768,0527209480
-1387772,0527210580
-1387779,0527220581
-1387769,0527209481
-1387884,0527221980
-1387417,0527179381
-1387540,0527231481
-1387748,0527235680
-1387757,0527199680
-1387761,0527281880
-1387765,0527207684
-1387764,0527207680
-1387877,0527275180
-1387892,0527232085
-1387891,0527231882
-1388005,05272773
-1388029,05630874
-1388027,05630836
-1387420,05272295
-1387773,0527210881
-1387890,0527231681
-1387898,0527232880
-1387894,0527232381
-1387985,06270134
-1388050,05630557
-1387643,0527196882
-1387762,0527282080
-1387784,0527183383
-1387893,0527232380
-1387753,0527197580
-1387759,0527281783
-1388053,05630588
-1387541,0527231581
-1387641,0527196181
-1387747,0527233881
-1387771,0527209780
-1387879,0527275580
-1387888,0527184284
-1388123,0527186382
-1388118,0527184580
-1388122,0527185180
-1388133,0527200683
-1388120,0527184583
-1388144,0527030584
-1388124,0527186581
-1388143,0527030580
-1388119,0527184582
-1388121,0527184684
-1388174,05630629
-1388131,0527200080
-1388145,05630917
-1388175,05630630
-1388132,0527200682
-1388146,05630924
-1388264,05272454
-1388275,0527097383
-1388278,0527121282
-1388256,0527200785
-1388262,0527202081
-1388261,0527201880
-1388280,0527223780
-1388258,0527201280
-1388263,0527245180
-1388272,0527211881
-1388279,0527134280
-1388260,05272017
-1388265,05272456
-1388252,0527238181
-1388276,05271054
-1388253,0527238681
-1388266,05272458
-1388277,0527111781
-1388257,0527200881
-1388255,0527239081
-1388250,0527186783
-1388259,0527201381
-1388273,0527212081
-1388274,0527095681
-1388254,0527238882
-1388293,15630057
-1388251,0527237081
-1388348,2227009781
-1388349,2227010480
-1388347,2227009681
-1388350,2227010482
-1388351,2227010581
-1388702,15630072
-1388703,15630073
-1389028,06270005
-1388511,1127030381
-1389033,06270048
-1388510,11270302
-1389030,06270010
-1388515,11270316
-1388957,15670032
-1389029,06270007
-1388512,1127030580
-1389031,06270023
-1389032,06270024
-1388636,1127031880
-1388513,1127030880
-1388509,11270298
-1388508,11270286
-1388514,11270310
-1388635,1127031780
-1388958,15670037
-1388701,15630067
-1389059,1127033680
-1389060,1127033781
-1389175,06270097
-1389207,11272010
-1389173,06270054
-1389205,11270389
-1389206,11272008
-1389058,1127033380
-1389204,11270385
-1389174,06270063
-1389378,15670039
-1389417,12670049
-1389381,15670052
-1389415,12670018
-1389380,15670051
-1389379,15670048
-1389416,12670037
-1389382,15670062
-1389508,15710023
-1389507,15710020
-1389509,15710035
-1389711,11710074
-1390204,11710094
-1389707,11670057
-1390101,11270250
-1390206,11713338
-1390260,15630024
-1389813,12710021
-1390099,11270221
-1390205,11710103
-1389512,15710053
-1389511,15710040
-1390102,11270253
-1389510,15710038
-1389706,11670041
-1389611,11273057
-1389879,1127015981
-1390100,11270225
-1389881,11270194
-1389880,11270182
-1390103,11270254
-1389506,15710010
-1390310,2227008380
-1390309,2227008081
-1390534,0927066080
-1390753,05710902
-1390900,05718820
-1390930,0927067881
-1390931,0927068281
-1391062,0927068980
-1390536,09270665
-1390626,05660566
-1390622,05710871
-1390770,0571881179
-1390929,0927067280
-1391125,05719836
-1390409,0927064581
-1390513,09276003
-1390752,05710899
-1390918,0927056780
-1390932,0927068282
-1391139,05660499
-1390927,0927066682
-1391060,0927068681
-1391124,05719834
-1391129,05710014
-1391141,05710931
-1390398,0927055880
-1390762,05711253
-1391123,05670283
-1390411,0927064783
-1390623,05710882
-1390630,05660624
-1390653,09670003
-1390763,05711258
-1390913,0927047881
-1390928,0927066982
-1390920,0927058282
-1391131,05710109
-1391133,05710283
-1390394,0927054780
-1390535,0927066381
-1390898,0571881676
-1390899,05718817
-1390917,0927056682
-1391142,05710933
-1390414,0927065881
-1390462,12270014
-1390464,12270027
-1390910,0927047082
-1390996,05670037
-1391063,0927069280
-1391132,05710241
-1390410,0927064780
-1390463,12270018
-1390793,0927056180
-1390912,0927047580
-1390396,0927055281
-1390397,0927055480
-1390412,0927065382
-1390754,05710908
-1390794,0927056380
-1390901,05719816
-1390908,0927046883
-1390915,0927048480
-1391122,05670180
-1390413,0927065581
-1390407,0927063980
-1390764,05711279
-1390795,0927056381
-1390911,0927047181
-1390916,0927056582
-1390919,0927057683
-1391061,0927068881
-1390395,0927054980
-1390408,0927064081
-1390792,0927056083
-1390909,0927047081
-1390914,0927048081
-1390511,0927077482
-1390933,0927068480
-1391130,05710018
-1391272,05710997
-1391280,05711353
-1391283,05711374
-1391281,05711354
-1391278,05711337
-1391268,05710949
-1391269,05710952
-1391282,05711366
-1391270,05710968
-1391271,05710971
-1391279,05711344
-1391284,05711380
-1391315,0927059080
-1391316,0927059181
-1391297,0927030382
-1391419,05711391
-1391420,05711393
-1391429,0927069881
-1391448,0927050280
-1391452,0927059483
-1391460,0927061081
-1391669,05670345
-1391826,05711072
-1391990,0927074082
-1391992,0927074481
-1392138,0927053581
-1392137,0927053580
-1391613,06670008
-1391615,06710023
-1391834,05713354
-1391996,0927043880
-1392010,0927062780
-1392011,0927062982
-1392132,0927052881
-1391435,0927071180
-1391443,0927049280
-1391458,0927060882
-1391461,0927061082
-1391839,05713379
-1392008,0927061981
-1392134,0927053280
-1392136,0927053380
-1391427,0927069483
-1391434,0927070684
-1391431,0927070180
-1391439,09270366
-1391568,0927071382
-1391616,06710029
-1391825,05711071
-1391985,0927071980
-1392004,0927052486
-1392007,0927061682
-1391418,05711390
-1391442,0927049181
-1391819,05711008
-1391994,09270414
-1392001,0927051681
-1392013,0927063380
-1392135,0927053281
-1391428,0927069682
-1391436,0927033780
-1391453,0927059781
-1391680,05710705
-1391823,05711061
-1391820,05711009
-1391974,05713383
-1391978,05713410
-1391989,09270735
-1392005,0927052580
-1391437,0927034882
-1391438,09270359
-1391590,0927051280
-1391814,05710774
-1391818,05711007
-1391988,0927072882
-1391993,09270399
-1391432,0927070182
-1391457,0927060781
-1391534,05670339
-1391824,05711067
-1391975,05713403
-1392002,0927052380
-1392014,0927063482
-1391450,0927050380
-1391681,05710712
-1391977,05713406
-1391997,0927044380
-1391445,0927049582
-1391614,06710022
-1391672,05670383
-1391671,05670360
-1391670,05670352
-1391822,05711052
-1391995,09270433
-1391444,0927049380
-1391455,0927060180
-1391462,0927061181
-1391586,0927050483
-1391682,05710747
-1391986,0927072180
-1392012,0927063081
-1391433,0927070280
-1391449,0927050281
-1391447,0927050181
-1391446,0927049682
-1392088,05670416
-1392131,0927052880
-1391454,0927060081
-1391459,0927061080
-1391587,0927050782
-1391589,0927051184
-1391679,05710704
-1391813,05710763
-1391828,05660676
-1391861,09270389
-1391984,0927071882
-1391426,0927069482
-1391430,0927069982
-1391827,05711085
-1391836,05713369
-1392087,05670415
-1392089,05670417
-1391451,0927050480
-1391569,09270715
-1391588,0927050783
-1391673,05670389
-1391821,05711030
-1391991,0927074181
-1392009,0927062481
-1391987,0927072881
-1392133,0927052981
-1392003,0927052383
-1392231,05710802
-1392219,05670461
-1392227,05710786
-1392214,05670425
-1392228,05710793
-1392234,05710813
-1392232,05710803
-1392233,05710809
-1392229,05710798
-1392242,05660533
-1392217,05670452
-1392230,05710801
-1392341,05710847
-1392351,05711117
-1392347,05711095
-1392340,05710833
-1392356,05711154
-1392350,05711105
-1392361,05713427
-1392349,05711100
-1392353,05711121
-1392507,0927076482
-1392516,0927046681
-1392523,0927054381
-1392513,0927045884
-1392492,05713555
-1392589,0527289784
-1392491,05713452
-1392515,0927046485
-1392362,05713436
-1392590,0527289882
-1392506,0927076481
-1392496,05718709
-1392509,0927045081
-1392354,05711150
-1392352,05711120
-1392493,05713556
-1392511,0927045683
-1392510,0927045481
-1392522,0927054182
-1392494,05713564
-1392355,05711153
-1392503,0927075282
-1392495,05718707
-1392348,05711097
-1392490,05713450
-1392514,0927046483
-1392592,05272914
-1392381,0927044881
-1392508,09270767
-1392497,0571872191
-1392512,0927045781
-1392591,05272913
-1392949,0527297885
-1392943,0527295381
-1392944,0527295382
-1394880,40670042
-1394824,4227020281
-1394877,40670017
-1394996,40670083
-1394528,41670048
-1394879,40670027
-1394823,4227019981
-1395235,41270021
-1394526,41670037
-1394524,41670023
-1394881,40670043
-1395057,41670089
-1395062,41710021
-1395234,4127001380
-1394878,40670018
-1395059,41710013
-1394525,41670031
-1395061,41710019
-1395060,41710018
-1394527,41670038
-1394943,4227020582
-1396207,4227025183
-1395664,4227021180
-1395669,4227023380
-1395668,4227022881
-1396208,42270256
-1395660,4227020881
-1395805,4227023980
-1396206,4227024982
-1395665,4227021182
-1395663,4227020983
-1395666,4227022481
-1395667,42270227
-1395659,4227020782
-1395661,4227020980
-1395662,4227020982
-1396209,4227025780
-1396576,53275091
-1396689,53278020
-1396692,53278047
-1396701,5327807781
-1396705,53278103
-1396717,53278867
-1396752,4827009881
-1396869,5327903081
-1396590,53271909
-1396582,53271879
-1396693,53278049
-1396706,53278400
-1396721,5327704685
-1396751,4827009081
-1396872,5327707780
-1396891,53277096
-1396702,5327807881
-1396733,5327706580
-1396861,5327898780
-1396581,53271862
-1396583,53271880
-1396586,53275153
-1396589,53271904
-1396592,53271949
-1396585,53275117
-1396714,53277034
-1396722,5327704781
-1396579,53278061
-1396567,53277961
-1396732,53272034
-1396724,5327705281
-1396890,53277092
-1396995,5327904880
-1396562,53277919
-1396575,53275090
-1396690,53278029
-1396719,53277041
-1396739,53272046
-1396851,5327889881
-1396853,53278934
-1396874,5327708082
-1396597,53271960
-1396598,53271971
-1396593,53271958
-1396711,53277015
-1396710,53277014
-1396741,53272066
-1396746,4827006481
-1396855,53278945
-1396895,5327711984
-1396563,53277931
-1396571,53278004
-1396600,53271994
-1396712,53277019
-1396734,5327706681
-1396723,5327704981
-1396866,5327902483
-1396873,5327707982
-1396889,53272104
-1396568,53277968
-1396691,53278046
-1396713,53277024
-1396728,5327706082
-1396735,5327706782
-1396737,5327707380
-1396742,53272092
-1396748,4827006982
-1396860,53278985
-1396560,53277888
-1396561,53277909
-1396707,53278773
-1396730,53272015
-1396750,4827009080
-1396747,4827006482
-1396854,53278936
-1396570,53277972
-1396591,53271919
-1396704,53278102
-1396715,53278804
-1396727,5327706081
-1396749,48270071
-1396578,53275107
-1396580,5327807280
-1396694,53278054
-1396718,53278877
-1396720,53277042
-1396725,5327705581
-1396738,5327707382
-1396881,5327903580
-1396584,53271884
-1396699,5327807380
-1396703,53278100
-1396716,53278863
-1396731,53272024
-1396566,53277954
-1396700,5327807681
-1396708,53278785
-1396736,5327707180
-1396886,53272095
-1396888,53272103
-1396893,53277105
-1396726,5327705980
-1396729,53272009
-1396864,5327899980
-1396865,5327901984
-1396894,5327711181
-1397005,53279082
-1396577,53275102
-1396569,53277971
-1396588,53271898
-1396599,53271980
-1396740,53272059
-1396852,5327893281
-1396875,5327708180
-1396876,5327708281
-1396885,5327903981
-1396887,53272096
-1396892,53277098
-1397150,53277124
-1397920,53272515
-1398053,53272551
-1398198,5327732580
-1398197,5327732280
-1398242,53271582
-1397796,53212267
-1397906,53272467
-1397916,5327003083
-1397926,53270513
-1398047,5327724480
-1398048,5327724680
-1398087,53271228
-1398179,53279893
-1398065,53270749
-1398074,53270766
-1398185,5327727385
-1398186,5327727480
-1398222,53271422
-1398227,5327145581
-1398245,53271594
-1397764,48270003
-1397903,53272450
-1398051,5327725281
-1398063,53270731
-1398066,53272585
-1398194,53272642
-1398192,5327731980
-1398199,5327732581
-1398209,53272659
-1398229,5327145882
-1397645,47270025
-1397765,4827000580
-1398200,5327733380
-1397646,47270028
-1398177,5327726481
-1398215,53272688
-1398224,53272724
-1398228,5327145880
-1398243,53271583
-1398241,53271576
-1398237,5327149582
-1397648,47270043
-1397802,53212105
-1398058,5327727081
-1398175,5327726280
-1398188,53277295
-1398221,53271409
-1398244,53271589
-1397767,4827001180
-1397797,53212268
-1397921,53272518
-1398045,5327724280
-1398054,53272555
-1398085,53271208
-1398231,53271473
-1398213,53272685
-1397896,48270126
-1397905,53272463
-1397925,53270508
-1398086,53271222
-1398068,53272594
-1398183,5327991584
-1398246,53271605
-1397707,53211224
-1397908,53272474
-1397915,5327003076
-1397910,53272486
-1398060,5327061281
-1398070,53272606
-1398075,53270774
-1398078,53271163
-1398219,53271335
-1397763,4827000281
-1397766,4827000791
-1397909,53272485
-1397919,5327003763
-1398049,5327725180
-1398176,5327726480
-1398180,53279896
-1398189,53277296
-1398187,5327727481
-1398203,5327733880
-1398212,53272678
-1398214,53272687
-1398216,53272689
-1397647,47270038
-1397927,5327060981
-1398077,5327107983
-1398195,53272643
-1398211,53272667
-1398218,53271333
-1398050,5327725181
-1398181,53279902
-1398190,53277300
-1398201,5327733381
-1398204,53271187
-1398210,53272665
-1397918,5327003699
-1398059,5327727181
-1398064,53270736
-1398061,5327066185
-1398202,5327733681
-1398217,53272690
-1397587,53211005
-1397902,53272446
-1397917,5327003641
-1398052,53272536
-1398046,5327724380
-1398055,53272558
-1398062,53270687
-1398084,53271198
-1398088,53271229
-1398191,5327731680
-1398220,53271402
-1398226,53271449
-1397798,53212272
-1397907,53272469
-1397924,5327006381
-1398073,53270762
-1398071,53272607
-1398076,5327101181
-1398089,53271300
-1398174,5327726181
-1398178,5327726582
-1398230,5327146380
-1398323,53279934
-1398345,53272702
-1398349,53277381
-1398350,53277383
-1398336,53277345
-1398353,5327740281
-1398337,53277370
-1398346,53272703
-1398348,5327737781
-1398347,5327737283
-1398351,53277393
-1398369,5327400182
-1398359,53271488
-1398386,53274017
-1398356,53277416
-1398382,53271629
-1398631,5327756083
-1398632,53277567
-1398720,4527000781
-1398718,4527000381
-1398355,53272763
-1398492,53274061
-1398495,5327757080
-1398363,53272783
-1398371,5327400184
-1398384,5327401088
-1398401,53271753
-1398470,5327744580
-1398487,5327400886
-1398501,53274108
-1398367,53272790
-1398352,5327739480
-1398365,53272788
-1398480,5327747581
-1398509,53271781
-1398468,53277437
-1398498,53274077
-1398496,5327757081
-1398518,53271835
-1398476,5327400491
-1398486,5327400882
-1398488,5327400976
-1398494,53274066
-1398493,53274062
-1398622,5327750580
-1398482,5327748482
-1398504,53274116
-1398373,53271528
-1398364,53272784
-1398374,53271538
-1398377,53271561
-1398361,5327149280
-1398474,5327400485
-1398477,5327746182
-1398375,53271554
-1398378,53271566
-1398381,53271618
-1398475,5327400479
-1398483,5327400683
-1398502,53274112
-1398519,53271838
-1398516,53271820
-1398626,53277521
-1398721,4527001081
-1398392,53271697
-1398484,5327400684
-1398479,5327746981
-1398485,5327400677
-1398623,5327750881
-1398625,5327751282
-1398628,53277546
-1398627,53277530
-1398372,5327400178
-1398376,53271559
-1398385,53274013
-1398400,53271737
-1398473,5327400190
-1398481,5327748380
-1398521,53271852
-1398624,5327751181
-1398362,53272778
-1398366,53272789
-1398379,53271567
-1398383,53271661
-1398490,53274053
-1398510,53271794
-1398723,4527001380
-1398370,5327400183
-1398357,53277421
-1398420,53212196
-1398469,5327744080
-1398478,5327746281
-1398511,53271809
-1398517,53271832
-1398380,53271573
-1398489,5327750480
-1398500,53274099
-1398508,53271773
-1398507,53271758
-1398629,5327755980
-1398358,5327742682
-1398497,5327757480
-1398360,5327149180
-1398391,53271688
-1398387,53274018
-1398471,5327744780
-1398503,53274113
-1398520,53271842
-1398522,53271855
-1398630,5327756081
-1398722,4527001183
-1398719,4527000681
-1399205,4527001983
-1399103,44630193
-1399166,4727047180
-1398852,4527013580
-1399016,4727020582
-1399204,4527001680
-1398906,4727018681
-1399013,4727019781
-1399155,4727040382
-1399102,44630191
-1399108,44630218
-1399210,4527003181
-1398976,44630165
-1399014,4727019881
-1399028,47270376
-1399207,4527002380
-1398975,44630164
-1398977,44630177
-1399031,4727039281
-1399029,47270381
-1399165,4727047082
-1399156,4727040481
-1399017,4727020880
-1399030,47270389
-1399104,44630197
-1399105,44630201
-1399107,44630216
-1399208,4527002680
-1399012,4727019382
-1399018,4727020881
-1399106,44630206
-1399206,4527002180
-1399167,4727047281
-1399307,4727058182
-1399292,4727048482
-1399310,47270584
-1399305,4727057581
-1399344,4527003380
-1399311,47270585
-1399326,47217936
-1399209,4527002881
-1399312,47270589
-1399455,47660000
-1399459,47717918
-1399460,47717921
-1399458,47717907
-1399457,47717903
-1399508,44270018
-1399513,44270027
-1399628,44630295
-1399873,4527008880
-1400016,44630046
-1400052,47270138
-1400069,4727035781
-1399620,44630265
-1399731,45270158
-1399859,45275007
-1399858,44630481
-1399924,4727008580
-1399627,44630294
-1400014,44630031
-1399874,4527008881
-1399922,47270056
-1400050,47270122
-1400066,47270344
-1400182,47270418
-1400188,47270449
-1399622,44630274
-1399862,45275024
-1399870,4527008280
-1400153,44270142
-1400191,4727046582
-1400196,47270499
-1399510,44270022
-1399618,44630256
-1399626,44630290
-1399860,45275009
-1399868,45270078
-1399880,4527010781
-1399983,44630537
-1400034,44270091
-1400070,4727036181
-1400174,4727036280
-1400033,44270088
-1400152,44270139
-1400185,47270434
-1400245,4527004782
-1399623,44630281
-1399632,44630345
-1399729,4527014382
-1399821,45710002
-1399879,4527010780
-1399878,45270098
-1400051,47270126
-1400137,44630071
-1400198,47270513
-1399621,44630270
-1399867,4527007781
-1399927,47270097
-1400064,47270335
-1400184,47270429
-1399630,44630307
-1399923,4727005981
-1400053,4727016582
-1400150,44270110
-1400189,47270452
-1399514,44270032
-1399617,44630246
-1399634,44270071
-1399743,4527007282
-1399822,45710004
-1399886,42670017
-1400015,44630045
-1400181,47270414
-1400197,47270512
-1399512,44270024
-1399625,44630288
-1399730,45270149
-1399733,45270171
-1399926,47270096
-1400055,4727018280
-1400195,47270496
-1399619,44630257
-1400057,4727018282
-1400186,47270439
-1399509,44270019
-1399631,44630340
-1399629,44630299
-1399633,44270040
-1399728,4527014380
-1399857,44630393
-1400056,4727018281
-1399875,4527008980
-1399925,4727008582
-1399511,44270023
-1399532,42670001
-1399734,45270172
-1400032,44270083
-1400049,47270120
-1400065,47270337
-1400149,44270097
-1400151,44270127
-1400190,4727046380
-1399624,44630284
-1399732,45270170
-1399869,4527008181
-1399876,4527008982
-1399928,47270104
-1400054,4727017581
-1400187,47270447
-1400246,45270056
-1400311,47270532
-1400324,47217904
-1400319,47278500
-1400309,47270524
-1400318,47277905
-1400325,47217914
-1400321,47278509
-1400316,47270590
-1400317,47270598
-1400354,45270059
-1400359,4527007081
-1400308,47270518
-1400326,47217919
-1400356,4527006084
-1400320,47278506
-1400355,4527006082
-1400357,4527006481
-1400358,4527006681
-1400418,48670002
-1400475,44630576
-1400657,4427016681
-1401005,34710320
-1401208,34270066
-1400480,44630607
-1400707,38670032
-1401203,3427005380
-1400478,44630599
-1400872,34710306
-1400869,34710045
-1400476,44630578
-1400482,44630622
-1400656,44270162
-1400479,44630602
-1400640,44630155
-1400641,44630158
-1400706,38670029
-1401180,3427047081
-1401182,3427047181
-1400451,47278513
-1400701,38670013
-1400870,34710046
-1400865,34671336
-1401209,34270083
-1400477,44630591
-1400507,44630116
-1400506,44630098
-1400520,44270150
-1400505,44630097
-1400639,44630152
-1401243,38670064
-1400504,44630094
-1400871,34710303
-1400642,44630159
-1400708,38670034
-1400866,34710006
-1401181,3427047082
-1400868,34710028
-1400867,34710018
-1401247,38670074
-1401201,3427005181
-1401207,34270059
-1401205,3427005580
-1401204,3427005482
-1401206,34270058
-1401202,3427005182
-1401425,34710342
-1401424,34710340
-1401733,34270337
-1401734,34270340
-1401732,34270336
-1401737,34270385
-1401735,34270366
-1401736,34270384
-1402262,34270168
-1402261,34270157
-1402274,34270026
-1402264,34270307
-1402275,34270032
-1401885,31670016
-1402030,31670030
-1402031,31677900
-1402260,34270149
-1402273,34270016
-1402263,34270304
-1401874,34270412
-1401884,31670015
-1401886,31670020
-1402763,34270440
-1403047,6227031980
-1403158,61270397
-1402470,34670332
-1402931,6227029280
-1403192,6227034781
-1402467,34670310
-1403014,6127028281
-1403052,6227032680
-1403155,61270366
-1402463,34670044
-1402468,34670314
-1402768,3427046680
-1403044,6227030882
-1403058,6227034080
-1403157,61270393
-1403021,6127034381
-1403194,6227034880
-1402759,3427042180
-1402766,3427044580
-1402929,6227027881
-1403048,6227032183
-1402465,34670302
-1403015,6127032380
-1403059,6227034182
-1402404,34270038
-1402594,34670334
-1402930,6227029181
-1402935,61660042
-1403016,6127032382
-1403191,6227034680
-1402939,6227030680
-1403035,6227029980
-1403034,6227029881
-1403036,6227030581
-1403198,62270358
-1402934,61660038
-1403046,6227031581
-1403050,6227032382
-1403053,6227032781
-1403060,6227034183
-1402464,34670048
-1403045,6227031181
-1403049,6227032380
-1403051,6227032383
-1403154,61270365
-1403056,6227033581
-1403057,6227033682
-1403074,61670101
-1403156,61270389
-1403196,6227035380
-1402405,34270041
-1402466,34670304
-1402469,34670327
-1403152,61270358
-1403153,61270363
-1403193,6227034783
-1403195,6227035182
-1403206,61670059
-1403209,6227038182
-1403210,61670138
-1403207,6227038082
-1403223,61710100
-1403197,6227035580
-1403211,61670142
-1403208,6227038181
-1403212,61670170
-1403362,61710248
-1403363,61710252
-1403337,6227038381
-1403339,6227038581
-1403359,61710207
-1403340,6227038781
-1403338,6227038580
-1403360,61710221
-1403361,61710245
-1403509,61710414
-1403510,61710428
-1403499,61710344
-1403372,61710321
-1403498,61710343
-1403371,61710270
-1403370,61710266
-1403497,61710341
-1403507,61710390
-1403508,61710406
-1403506,61710373
-1404065,6427029380
-1404059,6427026180
-1403652,62710010
-1403650,6257139783
-1404062,6427026881
-1404064,6427027580
-1404060,6427026281
-1404066,6427029480
-1404063,6427027181
-1404061,64270265
-1403651,62710009
-1404255,64660185
-1404254,64660181
-1404353,58270094
-1404360,5827013680
-1404363,58270141
-1404361,5827013681
-1404362,58270137
-1404365,58270149
-1404364,58270142
-1404359,58270133
-1404397,64670042
-1404396,64670032
-1404402,64670060
-1404398,64670050
-1404404,64710018
-1404468,58270160
-1404480,6227023882
-1404401,64670054
-1404477,6227017381
-1404478,6227022180
-1404399,64670051
-1404400,64670053
-1404479,6227022481
-1404643,6227025281
-1404781,6227027080
-1404641,6227024880
-1404642,6227024881
-1404782,6227027380
-1404867,6027014781
-1404880,60271015
-1404586,6027010183
-1404780,6227026880
-1404779,6227026780
-1404757,6027100781
-1404879,60271011
-1405013,70770201
-1404584,6027009380
-1404576,60270078
-1404783,6227027680
-1404575,6027007782
-1405009,70770183
-1404572,6027006381
-1404574,6027007281
-1404585,6027010181
-1404622,6227024180
-1404878,60271010
-1404623,6227024181
-1404882,60271027
-1404881,60271025
-1405011,70770190
