-1528340,53740598,250,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1528340,53740598,255,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1528340,53740598,300,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1528340,53740598,301,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1528340,53740598,304,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1528340,53740598,307,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1528340,53740598,727,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467848,53740598,7,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467848,53740598,20,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467848,53740598,25,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467848,53740598,27,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467848,53740598,44,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467848,53740598,301,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467848,53740598,30003,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467849,53740598,94,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467849,53740598,195,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467849,53740598,250,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1467849,53740598,500,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,43,t,200,200,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,55,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,98,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,222,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,243,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,285,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,303,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,305,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,307,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1589468,53740598,992,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-1711470,53740598,8,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1711470,53740598,250,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1711470,53740598,301,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-1803696,53362971,250,t,1,1,0,0,0,12,0,2021-07-08 11:24:49,1
-2301794,20025680,21,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,35,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,41,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,55,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,56,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,61,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,89,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,260,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,280,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,305,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,991,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301794,20025680,992,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2301795,20025680,3,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301795,20025680,31,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301795,20025680,51,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301795,20025680,98,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301795,20025680,303,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301795,20025680,10001,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,22,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,43,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,63,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,95,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,125,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,260,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,304,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,727,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301817,20025680,10001,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301818,20025680,26,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301818,20025680,304,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301818,20025680,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301819,20025680,20,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301819,20025680,35,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301819,20025680,240,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301819,20025680,260,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301819,20025680,275,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301819,20025680,725,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301819,20025680,727,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,5,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,63,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,95,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,255,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,300,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,306,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,307,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,725,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301832,20025680,727,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,11,t,200,200,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,44,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,60,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,65,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,255,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,305,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,599,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,898,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301846,20025680,992,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2301862,20025680,38,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301862,20025680,55,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301862,20025680,60,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301862,20025680,250,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301862,20025680,285,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301862,20025680,599,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301863,20025680,45,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301863,20025680,65,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301863,20025680,243,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301863,20025680,302,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301863,20025680,898,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301863,20025680,991,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301863,20025680,992,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,26,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,44,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,50,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,55,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,56,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,63,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,94,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,95,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,125,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,285,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2301876,20025680,300,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,20,t,200,200,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,21,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,22,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,50,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,99,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,240,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,300,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2555312,20029206,305,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,5,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,11,t,200,200,0,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,20,t,200,200,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,55,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,56,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,95,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,222,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,243,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,599,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683640,20037025,699,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,34,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,44,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,57,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,260,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,280,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,302,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,305,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,500,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683666,20037025,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,7,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,22,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,26,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,31,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,35,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,45,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,55,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,61,t,200,200,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,94,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,195,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,240,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,272,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,285,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,300,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,307,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,598,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,600,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,699,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683667,20037025,992,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683668,20037025,89,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683668,20037025,222,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683668,20037025,300,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683668,20037025,306,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683668,20037025,699,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683668,20037025,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,3,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,7,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,31,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,33,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,35,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,50,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,51,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,57,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,60,t,200,200,0,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,195,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,272,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,302,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,304,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,598,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,695,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683689,20037025,10001,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,20,t,200,200,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,31,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,65,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,98,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,99,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,112,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,302,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,500,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,598,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,694,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,991,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683690,20037025,992,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,8,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,26,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,38,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,40,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,61,t,200,200,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,275,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,280,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,303,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,10001,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683714,20037025,30003,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683730,20037025,7,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683730,20037025,112,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683730,20037025,255,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,3,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,20,t,200,200,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,22,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,27,t,0,0,0,0,0,2,0,2021-07-09 11:52:14,1
-2683753,20037025,35,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,40,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,51,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,57,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,60,t,200,200,0,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,89,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,94,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,285,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,307,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683753,20037025,799,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,5,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,11,t,200,200,0,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,35,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,39,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,41,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,45,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,56,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,63,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,99,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,125,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,272,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,304,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,602,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683754,20037025,680,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,5,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,21,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,22,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,27,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,39,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,45,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,55,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,60,t,200,200,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,250,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,260,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,272,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,301,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,303,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,695,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2683755,20037025,10001,t,0,0,,0,0,0,0,2021-07-09 11:52:14,1
-2702190,20037824,250,t,1,1,0,0,0,0,0,2021-07-15 01:31:41,1
-2897826,20047630,50,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2897826,20047630,95,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2897826,20047630,112,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2897826,20047630,305,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2897826,20047630,22,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2897826,20047630,26,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2897826,20047630,40,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,26,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,27,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
